nm_id,name,brand,price,old_price,rating,feedbacks,url,image_url,category,description,reviews
377421107,"/ Ноутбук для работы и учебы Aspire 3 17.3"" IPS N100 8ГБ 512ГБ",Acer,26425,26425,"4,8",71 оценка,https://www.wildberries.ru/catalog/377421107/detail.aspx,https://alm-basket-cdn-04.geobasket.net/vol3774/part377421/377421107/images/c516x688/1.webp,Laptops,"/ Ноутбук для работы и учебы Aspire 3 17.3"" IPS N100 8ГБ 512ГБ (Acer) - проверенный товар с высоким рейтингом 4,8★. Категория Laptops.","★4: Заказываю уже второй раз. Качество отличное! | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
154015512,/ Сумка для ноутбука до 15.6 на плечо,ПРОМИКС,1180,1180,"4,8",1 621 оценка,https://www.wildberries.ru/catalog/154015512/detail.aspx?targetUrl=MI,https://alm-basket-cdn-04.geobasket.net/vol1540/part154015/154015512/images/c516x688/1.webp,Laptops,"/ Сумка для ноутбука до 15.6 на плечо (ПРОМИКС) - проверенный товар с высоким рейтингом 4,8★. Категория Laptops.","★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: Нормальный товар. Качество среднее, но цена соответствует."
92406921,/ сумка для ноутбука 15 15.6 16 16.1 дюймов,MAHOO,1732,1732,"4,9",567 оценок,https://www.wildberries.ru/catalog/92406921/detail.aspx?targetUrl=MI,https://alm-basket-cdn-03.geobasket.net/vol924/part92406/92406921/images/c516x688/1.webp,Laptops,"Качественный товар / сумка для ноутбука 15 15.6 16 16.1 дюймов бренда MAHOO. Категория: Laptops. Рейтинг: 4,9★","★4: Хороший товар за свои деньги. Пришел быстро, все целое. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
173479306,"/ Сумка для ноутбука и документов 15,6"" 15.6 14 15",DEFENDER,1320,1320,"4,9",4 387 оценок,https://www.wildberries.ru/catalog/173479306/detail.aspx?targetUrl=MI,https://alm-basket-cdn-03.geobasket.net/vol1734/part173479/173479306/images/c516x688/1.webp,Laptops,"/ Сумка для ноутбука и документов 15,6"" 15.6 14 15 от DEFENDER. Отличное качество, высокий рейтинг покупателей. Доступно на Wildberries.","★4: Заказываю уже второй раз. Качество отличное! | ★4: Нормальный товар. Качество среднее, но цена соответствует."
169344704,/ Сумка для ноутбука 15.6 - 16 дюймов противоударная,Tuesday team,2149,2149,"4,8",1 252 оценки,https://www.wildberries.ru/catalog/169344704/detail.aspx?targetUrl=MI,https://alm-basket-cdn-01.geobasket.net/vol1693/part169344/169344704/images/c516x688/1.webp,Laptops,"/ Сумка для ноутбука 15.6 - 16 дюймов противоударная (Tuesday team) - проверенный товар с высоким рейтингом 4,8★. Категория Laptops.","★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
158345459,,RUSVELT,,,"4,9",,https://www.wildberries.ru/catalog/158345459/detail.aspx?targetUrl=MI,https://alm-basket-cdn-01.geobasket.net/vol1583/part158345/158345459/images/c516x688/1.webp,Laptops,"Оригинальный  от производителя RUSVELT. Гарантия качества. Рейтинг 4,9★","★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
495737834,/ Кроссовки зимние,Nike,2190,2190,"4,8",267 оценок,https://www.wildberries.ru/catalog/495737834/detail.aspx,https://alm-basket-cdn-01.geobasket.net/vol4957/part495737/495737834/images/c516x688/1.webp,Sneakers,"/ Кроссовки зимние (Nike) - проверенный товар с высоким рейтингом 4,8★. Категория Sneakers.","★4: Супер! Брал по акции, качество на высоте. Буду заказывать еще. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
207991637,/ Кроссовки Asics GEL-NYC,Trendy Feet,2858,2858,"4,6",259 оценок,https://www.wildberries.ru/catalog/207991637/detail.aspx,https://alm-basket-cdn-04.geobasket.net/vol2079/part207991/207991637/images/c516x688/1.webp,Sneakers,Trendy Feet / Кроссовки Asics GEL-NYC - популярный выбор покупателей. Выгодная цена 2858₽. Быстрая доставка.,"★4: Заказываю уже второй раз. Качество отличное! | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
226121017,/ Кожаные кроссовки натуральные кеды УНИСЕКС,X-Plode,2248,2248,"4,6",1 140 оценок,https://www.wildberries.ru/catalog/226121017/detail.aspx,https://alm-basket-cdn-04.geobasket.net/vol2261/part226121/226121017/images/c516x688/1.webp,Sneakers,"Оригинальный / Кожаные кроссовки натуральные кеды УНИСЕКС от производителя X-Plode. Гарантия качества. Рейтинг 4,6★","★4: Супер! Брал по акции, качество на высоте. Буду заказывать еще. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
152540730,/ Кроссовки спортивные на платформе,JOYCITY,818,818,"4,8",108 210 оценок,https://www.wildberries.ru/catalog/152540730/detail.aspx,https://alm-basket-cdn-02.geobasket.net/vol1525/part152540/152540730/images/c516x688/1.webp,Sneakers,"Качественный товар / Кроссовки спортивные на платформе бренда JOYCITY. Категория: Sneakers. Рейтинг: 4,8★","★4: Отличный товар! Качество превосходное, доставка быстрая. Рекомендую! | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
461247562,/ Детские Кроссовки,Boys and Girls,1163,1163,"4,8",3 918 оценок,https://www.wildberries.ru/catalog/461247562/detail.aspx,https://alm-basket-cdn-04.geobasket.net/vol4612/part461247/461247562/images/c516x688/1.webp,Sneakers,"Оригинальный / Детские Кроссовки от производителя Boys and Girls. Гарантия качества. Рейтинг 4,8★","★4: Отличный товар! Качество превосходное, доставка быстрая. Рекомендую! | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
248953977,/ Кроссовки мужские зимние черные на платформе,T.TACCARDI,1805,1805,"4,8",546 оценок,https://www.wildberries.ru/catalog/248953977/detail.aspx,https://alm-basket-cdn-04.geobasket.net/vol2489/part248953/248953977/images/c516x688/1.webp,Sneakers,T.TACCARDI / Кроссовки мужские зимние черные на платформе - популярный выбор покупателей. Выгодная цена 1805₽. Быстрая доставка.,"★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
206106183,/ Кроссовки спортивные Marathone TR 30,dream shoes,1468,1468,"4,7",54 оценки,https://www.wildberries.ru/catalog/206106183/detail.aspx,https://alm-basket-cdn-05.geobasket.net/vol2061/part206106/206106183/images/c516x688/1.webp,Sneakers,"Оригинальный / Кроссовки спортивные Marathone TR 30 от производителя dream shoes. Гарантия качества. Рейтинг 4,7★","★4: Супер! Брал по акции, качество на высоте. Буду заказывать еще. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
471534851,/ Кроссовки спортивные,adidas,1187,1187,5,3 оценки,https://www.wildberries.ru/catalog/471534851/detail.aspx,https://alm-basket-cdn-03.geobasket.net/vol4715/part471534/471534851/images/c516x688/1.webp,Sneakers,Оригинальный / Кроссовки спортивные от производителя adidas. Гарантия качества. Рейтинг 5★,"★5: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★5: Заказываю уже второй раз. Качество отличное!"
524366788,/ Кроссовки женские зимние forum low,adidas,2192,2192,"4,7",171 оценка,https://www.wildberries.ru/catalog/524366788/detail.aspx,https://alm-basket-cdn-05.geobasket.net/vol5243/part524366/524366788/images/c516x688/1.webp,Sneakers,"/ Кроссовки женские зимние forum low (adidas) - проверенный товар с высоким рейтингом 4,7★. Категория Sneakers.","★4: Супер! Брал по акции, качество на высоте. Буду заказывать еще. | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
304664779,/ Кроссовки АСИКС Gel-Kahana 8 летние дышащие,ASICS,2645,2645,"4,6",369 оценок,https://www.wildberries.ru/catalog/304664779/detail.aspx,https://alm-basket-cdn-01.geobasket.net/vol3046/part304664/304664779/images/c516x688/1.webp,Sneakers,"/ Кроссовки АСИКС Gel-Kahana 8 летние дышащие (ASICS) - проверенный товар с высоким рейтингом 4,6★. Категория Sneakers.","★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: Нормальный товар. Качество среднее, но цена соответствует."
465570980,/ Кроссовки замшевые повседневные,IERDI,2160,2160,5,7 оценок,https://www.wildberries.ru/catalog/465570980/detail.aspx,https://alm-basket-cdn-02.geobasket.net/vol4655/part465570/465570980/images/c516x688/1.webp,Sneakers,"/ Кроссовки замшевые повседневные от IERDI. Отличное качество, высокий рейтинг покупателей. Доступно на Wildberries.","★5: Хороший товар за свои деньги. Пришел быстро, все целое. | ★5: Очень доволен покупкой. Соответствует описанию, упаковка хорошая."
240014531,/ Кроссовки RUSH RUNNER SLIP-ON,Reebok,2044,2044,"4,7",78 оценок,https://www.wildberries.ru/catalog/240014531/detail.aspx,https://alm-basket-cdn-03.geobasket.net/vol2400/part240014/240014531/images/c516x688/1.webp,Sneakers,"Оригинальный / Кроссовки RUSH RUNNER SLIP-ON от производителя Reebok. Гарантия качества. Рейтинг 4,7★","★4: Заказываю уже второй раз. Качество отличное! | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
520671849,/ Кроссовки зимние мужские asics,Nike,2632,2632,"4,7",152 оценки,https://www.wildberries.ru/catalog/520671849/detail.aspx,https://alm-basket-cdn-01.geobasket.net/vol5206/part520671/520671849/images/c516x688/1.webp,Sneakers,Nike / Кроссовки зимние мужские asics - популярный выбор покупателей. Выгодная цена 2632₽. Быстрая доставка.,"★4: Хороший товар за свои деньги. Пришел быстро, все целое. | ★4: Нормальный товар. Качество среднее, но цена соответствует."
334168548,/ Кроссовки подростковые текстильные,Микаса,1102,1102,"4,9",340 оценок,https://www.wildberries.ru/catalog/334168548/detail.aspx,https://alm-basket-cdn-05.geobasket.net/vol3341/part334168/334168548/images/c516x688/1.webp,Sneakers,"Оригинальный / Кроссовки подростковые текстильные от производителя Микаса. Гарантия качества. Рейтинг 4,9★","★4: Отличный товар! Качество превосходное, доставка быстрая. Рекомендую! | ★4: Нормальный товар. Качество среднее, но цена соответствует."
171623496,/ Кроссовки RACER TR23 K,adidas,2387,2387,"4,9",92 оценки,https://www.wildberries.ru/catalog/171623496/detail.aspx,https://alm-basket-cdn-03.geobasket.net/vol1716/part171623/171623496/images/c516x688/1.webp,Sneakers,"/ Кроссовки RACER TR23 K от adidas. Отличное качество, высокий рейтинг покупателей. Доступно на Wildberries.","★4: Отличный товар! Качество превосходное, доставка быстрая. Рекомендую! | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
164435584,/ Кеды кроссовки демисезонные на платформе,Crosby,870,870,"4,7",2 819 оценок,https://www.wildberries.ru/catalog/164435584/detail.aspx?targetUrl=MI,https://alm-basket-cdn-01.geobasket.net/vol1644/part164435/164435584/images/c516x688/1.webp,Sneakers,"Оригинальный / Кеды кроссовки демисезонные на платформе от производителя Crosby. Гарантия качества. Рейтинг 4,7★","★4: Супер! Брал по акции, качество на высоте. Буду заказывать еще. | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
171043375,/ Кроссовки демисезонные,Discount777,1410,1410,"4,5",469 оценок,https://www.wildberries.ru/catalog/171043375/detail.aspx?targetUrl=MI,https://alm-basket-cdn-02.geobasket.net/vol1710/part171043/171043375/images/c516x688/1.webp,Sneakers,"/ Кроссовки демисезонные (Discount777) - проверенный товар с высоким рейтингом 4,5★. Категория Sneakers.","★4: Отличный товар! Качество превосходное, доставка быстрая. Рекомендую! | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
157891155,/ Кроссовки Adidas Drop Step осенние спортивные,EXCLUSIVE,4248,4248,"4,4",255 оценок,https://www.wildberries.ru/catalog/157891155/detail.aspx?targetUrl=MI,https://alm-basket-cdn-02.geobasket.net/vol1578/part157891/157891155/images/c516x688/1.webp,Sneakers,"/ Кроссовки Adidas Drop Step осенние спортивные от EXCLUSIVE. Отличное качество, высокий рейтинг покупателей. Доступно на Wildberries.","★4: Супер! Брал по акции, качество на высоте. Буду заказывать еще. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
122101481,/ Кроссовки спортивные демисезонные M2K TEKNO,Nike,1465,1465,"4,5",740 оценок,https://www.wildberries.ru/catalog/122101481/detail.aspx?targetUrl=MI,https://alm-basket-cdn-03.geobasket.net/vol1221/part122101/122101481/images/c516x688/1.webp,Sneakers,"/ Кроссовки спортивные демисезонные M2K TEKNO от Nike. Отличное качество, высокий рейтинг покупателей. Доступно на Wildberries.","★4: Хороший товар за свои деньги. Пришел быстро, все целое. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
155257237,,New Balance,,,"4,5",,https://www.wildberries.ru/catalog/155257237/detail.aspx?targetUrl=MI,https://alm-basket-cdn-04.geobasket.net/vol1552/part155257/155257237/images/c516x688/1.webp,Sneakers,"Оригинальный  от производителя New Balance. Гарантия качества. Рейтинг 4,5★","★4: Заказываю уже второй раз. Качество отличное! | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
667805928,/ Теплая толстовка оверсайз с надписью на спине,ТВОЕ,1648,1648,"4,9",13 оценок,https://www.wildberries.ru/catalog/667805928/detail.aspx,https://alm-basket-cdn-05.geobasket.net/vol6678/part667805/667805928/images/c516x688/1.webp,Hoodies,"/ Теплая толстовка оверсайз с надписью на спине от ТВОЕ. Отличное качество, высокий рейтинг покупателей. Доступно на Wildberries.","★4: Хороший товар за свои деньги. Пришел быстро, все целое. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
428336260,/ Свитшот оверсайз однотонный без начеса,wildbrothers,1866,1866,"4,8",313 оценок,https://www.wildberries.ru/catalog/428336260/detail.aspx,https://alm-basket-cdn-02.geobasket.net/vol4283/part428336/428336260/images/c516x688/1.webp,Hoodies,wildbrothers / Свитшот оверсайз однотонный без начеса - популярный выбор покупателей. Выгодная цена 1866₽. Быстрая доставка.,"★4: Супер! Брал по акции, качество на высоте. Буду заказывать еще. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
272698130,/ Толстовка кофта детская с капюшоном,Мерч Мания Кидс,2324,2324,"4,8",116 оценок,https://www.wildberries.ru/catalog/272698130/detail.aspx,https://alm-basket-cdn-02.geobasket.net/vol2726/part272698/272698130/images/c516x688/1.webp,Hoodies,Мерч Мания Кидс / Толстовка кофта детская с капюшоном - популярный выбор покупателей. Выгодная цена 2324₽. Быстрая доставка.,"★4: Супер! Брал по акции, качество на высоте. Буду заказывать еще. | ★4: Нормальный товар. Качество среднее, но цена соответствует."
553597585,/ Толстовка,DKNS,1389,1389,3,2 оценки,https://www.wildberries.ru/catalog/553597585/detail.aspx,https://alm-basket-cdn-02.geobasket.net/vol5535/part553597/553597585/images/c516x688/1.webp,Hoodies,Оригинальный / Толстовка от производителя DKNS. Гарантия качества. Рейтинг 3★,"★3: В целом неплохо. Есть небольшие недостатки, но пользоваться можно. | ★3: Средне. Ожидал лучшего качества, но за эту цену норм."
251975000,/ Худи мужское с капюшоном без начеса кофта бежевая y2k,Макс-Экстрим,948,948,"4,7",247 оценок,https://www.wildberries.ru/catalog/251975000/detail.aspx,https://alm-basket-cdn-02.geobasket.net/vol2519/part251975/251975000/images/c516x688/1.webp,Hoodies,"Оригинальный / Худи мужское с капюшоном без начеса кофта бежевая y2k от производителя Макс-Экстрим. Гарантия качества. Рейтинг 4,7★","★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
495870278,/ Худи оверсайз с начёсом тёплое повседневное с капюшоном,Фосфор,1350,1350,"4,9",439 оценок,https://www.wildberries.ru/catalog/495870278/detail.aspx,https://alm-basket-cdn-05.geobasket.net/vol4958/part495870/495870278/images/c516x688/1.webp,Hoodies,Фосфор / Худи оверсайз с начёсом тёплое повседневное с капюшоном - популярный выбор покупателей. Выгодная цена 1350₽. Быстрая доставка.,"★4: Заказываю уже второй раз. Качество отличное! | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
371652240,/ Толстовка на молнии оверсайз из футера трехнитки с капюшоном,Happyfox,1541,1541,"4,7",334 оценки,https://www.wildberries.ru/catalog/371652240/detail.aspx,https://alm-basket-cdn-02.geobasket.net/vol3716/part371652/371652240/images/c516x688/1.webp,Hoodies,Happyfox / Толстовка на молнии оверсайз из футера трехнитки с капюшоном - популярный выбор покупателей. Выгодная цена 1541₽. Быстрая доставка.,"★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
32335221,/ Худи молнии с капюшоном,STELLA ST,2096,2096,"4,8",1 907 оценок,https://www.wildberries.ru/catalog/32335221/detail.aspx,https://alm-basket-cdn-03.geobasket.net/vol323/part32335/32335221/images/c516x688/1.webp,Hoodies,STELLA ST / Худи молнии с капюшоном - популярный выбор покупателей. Выгодная цена 2096₽. Быстрая доставка.,"★4: Заказываю уже второй раз. Качество отличное! | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
178924993,/ Толстовка утепленная на молнии с капюшоном,JOGGBERRY,3587,3587,"4,8",2 023 оценки,https://www.wildberries.ru/catalog/178924993/detail.aspx,https://alm-basket-cdn-05.geobasket.net/vol1789/part178924/178924993/images/c516x688/1.webp,Hoodies,"/ Толстовка утепленная на молнии с капюшоном (JOGGBERRY) - проверенный товар с высоким рейтингом 4,8★. Категория Hoodies.","★4: Хороший товар за свои деньги. Пришел быстро, все целое. | ★4: Средне. Ожидал лучшего качества, но за эту цену норм."
445857622,/ Худи оверсайз с капюшоном,NAR,715,715,"4,8",254 оценки,https://www.wildberries.ru/catalog/445857622/detail.aspx,https://alm-basket-cdn-04.geobasket.net/vol4458/part445857/445857622/images/c516x688/1.webp,Hoodies,"Качественный товар / Худи оверсайз с капюшоном бренда NAR. Категория: Hoodies. Рейтинг: 4,8★","★4: Заказываю уже второй раз. Качество отличное! | ★4: Нормальный товар. Качество среднее, но цена соответствует."
327457360,/ Свитшот без начеса,NOVOCH,1541,1541,"4,7",1 299 оценок,https://www.wildberries.ru/catalog/327457360/detail.aspx,https://alm-basket-cdn-02.geobasket.net/vol3274/part327457/327457360/images/c516x688/1.webp,Hoodies,"Оригинальный / Свитшот без начеса от производителя NOVOCH. Гарантия качества. Рейтинг 4,7★","★4: Супер! Брал по акции, качество на высоте. Буду заказывать еще. | ★4: Нормальный товар. Качество среднее, но цена соответствует."
180362908,Толстовка флисовая оверсайз полузамок,Unknown,1799,1799,"4,7",925 оценок,https://www.wildberries.ru/catalog/180362908/detail.aspx,https://alm-basket-cdn-05.geobasket.net/vol1803/part180362/180362908/images/c516x688/1.webp,Hoodies,"Толстовка флисовая оверсайз полузамок (Unknown) - проверенный товар с высоким рейтингом 4,7★. Категория Hoodies.","★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: Нормальный товар. Качество среднее, но цена соответствует."
162934467,/ Толстовка флисовая оверсайз с капюшоном,TRUE BALANCE,1341,1341,"4,8",3 169 оценок,https://www.wildberries.ru/catalog/162934467/detail.aspx,https://alm-basket-cdn-04.geobasket.net/vol1629/part162934/162934467/images/c516x688/1.webp,Hoodies,"Качественный товар / Толстовка флисовая оверсайз с капюшоном бренда TRUE BALANCE. Категория: Hoodies. Рейтинг: 4,8★","★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: Нормальный товар. Качество среднее, но цена соответствует."
24765067,/ Худи оверсайз с капюшоном,RAVENCLO,2467,2467,"4,9",34 921 оценка,https://www.wildberries.ru/catalog/24765067/detail.aspx,https://alm-basket-cdn-04.geobasket.net/vol247/part24765/24765067/images/c516x688/1.webp,Hoodies,RAVENCLO / Худи оверсайз с капюшоном - популярный выбор покупателей. Выгодная цена 2467₽. Быстрая доставка.,"★4: Отличный товар! Качество превосходное, доставка быстрая. Рекомендую! | ★4: Нормальный товар. Качество среднее, но цена соответствует."
462771302,/ Толстовка c капюшоном и надписью Harvard,ТВОЕ,1942,1942,"4,9",157 оценок,https://www.wildberries.ru/catalog/462771302/detail.aspx,https://alm-basket-cdn-04.geobasket.net/vol4627/part462771/462771302/images/c516x688/1.webp,Hoodies,ТВОЕ / Толстовка c капюшоном и надписью Harvard - популярный выбор покупателей. Выгодная цена 1942₽. Быстрая доставка.,"★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
26818664,/ Худи оверсайз с капюшоном толстовка y2k у2к sk8,rebel streetwear,4291,4291,"4,7",206 оценок,https://www.wildberries.ru/catalog/26818664/detail.aspx?targetUrl=MI,https://alm-basket-cdn-01.geobasket.net/vol268/part26818/26818664/images/c516x688/1.webp,Hoodies,"/ Худи оверсайз с капюшоном толстовка y2k у2к sk8 от rebel streetwear. Отличное качество, высокий рейтинг покупателей. Доступно на Wildberries.","★4: Заказываю уже второй раз. Качество отличное! | ★4: Нормальный товар. Качество среднее, но цена соответствует."
144374376,/ Худи Берсерк оверсайз с начесом с принтом,Others,4184,4184,"4,9",321 оценка,https://www.wildberries.ru/catalog/144374376/detail.aspx?targetUrl=MI,https://alm-basket-cdn-03.geobasket.net/vol1443/part144374/144374376/images/c516x688/1.webp,Hoodies,"/ Худи Берсерк оверсайз с начесом с принтом (Others) - проверенный товар с высоким рейтингом 4,9★. Категория Hoodies.","★4: Заказываю уже второй раз. Качество отличное! | ★4: Нормальный товар. Качество среднее, но цена соответствует."
14698143,/ Худи кроп оверсайз с начесом подгибаемое теплое Moyen,Rosewater,4706,4706,"4,8",286 оценок,https://www.wildberries.ru/catalog/14698143/detail.aspx?targetUrl=MI,https://alm-basket-cdn-05.geobasket.net/vol146/part14698/14698143/images/c516x688/1.webp,Hoodies,"/ Худи кроп оверсайз с начесом подгибаемое теплое Moyen (Rosewater) - проверенный товар с высоким рейтингом 4,8★. Категория Hoodies.","★4: Хороший товар за свои деньги. Пришел быстро, все целое. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
176844319,/ Худи оверсайз без начеса,Descanso,2299,2299,"4,8",1 719 оценок,https://www.wildberries.ru/catalog/176844319/detail.aspx?targetUrl=MI,https://alm-basket-cdn-01.geobasket.net/vol1768/part176844/176844319/images/c516x688/1.webp,Hoodies,"/ Худи оверсайз без начеса (Descanso) - проверенный товар с высоким рейтингом 4,8★. Категория Hoodies.","★4: Очень доволен покупкой. Соответствует описанию, упаковка хорошая. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
167687959,,blackn,1118,1118,"4,5",,https://www.wildberries.ru/catalog/167687959/detail.aspx?targetUrl=MI,https://alm-basket-cdn-01.geobasket.net/vol1676/part167687/167687959/images/c516x688/1.webp,Hoodies,"Оригинальный  от производителя blackn. Гарантия качества. Рейтинг 4,5★","★4: Хороший товар за свои деньги. Пришел быстро, все целое. | ★4: В целом неплохо. Есть небольшие недостатки, но пользоваться можно."
